timestamp,vtol_in_rw_mode,vtol_in_trans_mode,in_transition_to_fw,vtol_transition_failsafe,fw_permanent_stab
931332816,0,0,0,0,0
931531727,0,0,0,0,0
931730587,0,0,0,0,0
931929512,0,0,0,0,0
932133507,0,0,0,0,0
932332343,0,0,0,0,0
932531325,0,0,0,0,0
932735145,0,0,0,0,0
932934137,0,0,0,0,0
933133086,0,0,0,0,0
933332123,0,0,0,0,0
933531124,0,0,0,0,0
933734945,0,0,0,0,0
933933880,0,0,0,0,0
934132930,0,0,0,0,0
934329090,0,0,0,0,0
934530839,0,0,0,0,0
934729803,0,0,0,0,0
934928258,0,0,0,0,0
935132129,0,0,0,0,0
935336035,0,0,0,0,0
935534878,0,0,0,0,0
935733837,0,0,0,0,0
935932789,0,0,0,0,0
936131604,0,0,0,0,0
936330531,0,0,0,0,0
936534453,0,0,0,0,0
936733418,0,0,0,0,0
936932246,0,0,0,0,0
937131248,0,0,0,0,0
937330149,0,0,0,0,0
937533976,0,0,0,0,0
937732912,0,0,0,0,0
937931859,0,0,0,0,0
938135751,0,0,0,0,0
938334627,0,0,0,0,0
938533579,0,0,0,0,0
938732553,0,0,0,0,0
938931376,0,0,0,0,0
939130279,0,0,0,0,0
939334182,0,0,0,0,0
939533094,0,0,0,0,0
939732041,0,0,0,0,0
939930966,0,0,0,0,0
940129843,0,0,0,0,0
940333753,0,0,0,0,0
940532716,0,0,0,0,0
940736583,0,0,0,0,0
940935468,0,0,0,0,0
941134383,0,0,0,0,0
941333317,0,0,0,0,0
941532245,0,0,0,0,0
941731177,0,0,0,0,0
941930087,0,0,0,0,0
942133949,0,0,0,0,0
942332921,0,0,0,0,0
942531774,0,0,0,0,0
942730720,0,0,0,0,0
942934614,0,0,0,0,0
943133478,0,0,0,0,0
943332415,0,0,0,0,0
943536353,0,0,0,0,0
943735237,0,0,0,0,0
943934145,0,0,0,0,0
944133151,0,0,0,0,0
944332091,0,0,0,0,0
944531161,0,0,0,0,0
944730096,0,0,0,0,0
944933985,0,0,0,0,0
945132940,0,0,0,0,0
945331931,0,0,0,0,0
945530911,0,0,0,0,0
945729370,0,0,0,0,0
945933760,0,0,0,0,0
946132219,0,0,0,0,0
946336641,0,0,0,0,0
946535519,0,0,0,0,0
946733953,0,0,0,0,0
946932822,0,0,0,0,0
947131720,0,0,0,0,0
947330630,0,0,0,0,0
947529615,0,0,0,0,0
947733471,0,0,0,0,0
947932342,0,0,0,0,0
948131271,0,0,0,0,0
948330208,0,0,0,0,0
948534167,0,0,0,0,0
948733045,0,0,0,0,0
948931980,0,0,0,0,0
949135798,0,0,0,0,0
949334792,0,0,0,0,0
949533629,0,0,0,0,0
949732586,0,0,0,0,0
949931440,0,0,0,0,0
950130391,0,0,0,0,0
950329289,0,0,0,0,0
950533157,0,0,0,0,0
950732068,0,0,0,0,0
950931011,0,0,0,0,0
951134895,0,0,0,0,0
951333833,0,0,0,0,0
951532758,0,0,0,0,0
951731702,0,0,0,0,0
951930570,0,0,0,0,0
952134522,0,0,0,0,0
952333458,0,0,0,0,0
952532328,0,0,0,0,0
952731196,0,0,0,0,0
952930186,0,0,0,0,0
953129067,0,0,0,0,0
953332918,0,0,0,0,0
953531900,0,0,0,0,0
953730806,0,0,0,0,0
953934739,0,0,0,0,0
954133640,0,0,0,0,0
954332522,0,0,0,0,0
954531486,0,0,0,0,0
954735333,0,0,0,0,0
954934214,0,0,0,0,0
955133146,0,0,0,0,0
955332130,0,0,0,0,0
955531129,0,0,0,0,0
955730112,0,0,0,0,0
955929160,0,0,0,0,0
956132925,0,0,0,0,0
956331930,0,0,0,0,0
956530950,0,0,0,0,0
956734787,0,0,0,0,0
956933823,0,0,0,0,0
957132713,0,0,0,0,0
957331792,0,0,0,0,0
957530087,0,0,0,0,0
957733989,0,0,0,0,0
957932957,0,0,0,0,0
958131830,0,0,0,0,0
958330727,0,0,0,0,0
958529590,0,0,0,0,0
958733518,0,0,0,0,0
958932444,0,0,0,0,0
959131459,0,0,0,0,0
959335374,0,0,0,0,0
959534254,0,0,0,0,0
959733169,0,0,0,0,0
959932108,0,0,0,0,0
960130921,0,0,0,0,0
960334788,0,0,0,0,0
960533753,0,0,0,0,0
960732679,0,0,0,0,0
960931546,0,0,0,0,0
961130440,0,0,0,0,0
961329412,0,0,0,0,0
961533295,0,0,0,0,0
961732249,0,0,0,0,0
961936045,0,0,0,0,0
962135054,0,0,0,0,0
962333999,0,0,0,0,0
962532877,0,0,0,0,0
962731788,0,0,0,0,0
962930730,0,0,0,0,0
963134585,0,0,0,0,0
963333530,0,0,0,0,0
963532407,0,0,0,0,0
963731282,0,0,0,0,0
963930231,0,0,0,0,0
964134129,0,0,0,0,0
964333044,0,0,0,0,0
964532005,0,0,0,0,0
964735812,0,0,0,0,0
964934802,0,0,0,0,0
965133713,0,0,0,0,0
965332645,0,0,0,0,0
965531504,0,0,0,0,0
965730479,0,0,0,0,0
965934313,0,0,0,0,0
966133248,0,0,0,0,0
966332233,0,0,0,0,0
966531184,0,0,0,0,0
966730132,0,0,0,0,0
966934026,0,0,0,0,0
967132974,0,0,0,0,0
967336897,0,0,0,0,0
967535811,0,0,0,0,0
967734806,0,0,0,0,0
967933797,0,0,0,0,0
968132815,0,0,0,0,0
968331761,0,0,0,0,0
968530781,0,0,0,0,0
968734635,0,0,0,0,0
968933523,0,0,0,0,0
969131975,0,0,0,0,0
969330815,0,0,0,0,0
969529758,0,0,0,0,0
969733630,0,0,0,0,0
969932633,0,0,0,0,0
970136471,0,0,0,0,0
970335404,0,0,0,0,0
970534249,0,0,0,0,0
970733157,0,0,0,0,0
970932081,0,0,0,0,0
971131068,0,0,0,0,0
971329967,0,0,0,0,0
971533904,0,0,0,0,0
971732798,0,0,0,0,0
971931733,0,0,0,0,0
972130623,0,0,0,0,0
972334468,0,0,0,0,0
972533391,0,0,0,0,0
972732301,0,0,0,0,0
972936211,0,0,0,0,0
973135119,0,0,0,0,0
973334059,0,0,0,0,0
973532965,0,0,0,0,0
973731858,0,0,0,0,0
973930833,0,0,0,0,0
974129704,0,0,0,0,0
974333642,0,0,0,0,0
974532497,0,0,0,0,0
974731455,0,0,0,0,0
974930313,0,0,0,0,0
975134235,0,0,0,0,0
975333174,0,0,0,0,0
975532048,0,0,0,0,0
975735952,0,0,0,0,0
975934859,0,0,0,0,0
976133809,0,0,0,0,0
976332724,0,0,0,0,0
976531673,0,0,0,0,0
976730553,0,0,0,0,0
976929456,0,0,0,0,0
977133324,0,0,0,0,0
977332277,0,0,0,0,0
977531263,0,0,0,0,0
977735128,0,0,0,0,0
977934100,0,0,0,0,0
978133078,0,0,0,0,0
978332046,0,0,0,0,0
978535861,0,0,0,0,0
978734912,0,0,0,0,0
978933828,0,0,0,0,0
979132784,0,0,0,0,0
979331776,0,0,0,0,0
979530841,0,0,0,0,0
979729203,0,0,0,0,0
979933626,0,0,0,0,0
980132035,0,0,0,0,0
980330915,0,0,0,0,0
980534841,0,0,0,0,0
980733821,0,0,0,0,0
980932623,0,0,0,0,0
981131611,0,0,0,0,0
981330492,0,0,0,0,0
981534431,0,0,0,0,0
981733360,0,0,0,0,0
981932268,0,0,0,0,0
982131151,0,0,0,0,0
982330041,0,0,0,0,0
982529019,0,0,0,0,0
982732867,0,0,0,0,0
982931851,0,0,0,0,0
983130736,0,0,0,0,0
983334611,0,0,0,0,0
983533559,0,0,0,0,0
983732462,0,0,0,0,0
983931302,0,0,0,0,0
984135303,0,0,0,0,0
984334159,0,0,0,0,0
984533068,0,0,0,0,0
984731966,0,0,0,0,0
984930929,0,0,0,0,0
985129782,0,0,0,0,0
985328709,0,0,0,0,0
985532687,0,0,0,0,0
985731574,0,0,0,0,0
985935436,0,0,0,0,0
986134400,0,0,0,0,0
986333318,0,0,0,0,0
986532176,0,0,0,0,0
986731056,0,0,0,0,0
986934996,0,0,0,0,0
987133897,0,0,0,0,0
987332849,0,0,0,0,0
987531752,0,0,0,0,0
987730690,0,0,0,0,0
987929590,0,0,0,0,0
988133446,0,0,0,0,0
988332397,0,0,0,0,0
988531356,0,0,0,0,0
988735216,0,0,0,0,0
988934152,0,0,0,0,0
989133158,0,0,0,0,0
989332084,0,0,0,0,0
989531087,0,0,0,0,0
989734936,0,0,0,0,0
989933913,0,0,0,0,0
990132920,0,0,0,0,0
990331909,0,0,0,0,0
990530911,0,0,0,0,0
990729318,0,0,0,0,0
990933713,0,0,0,0,0
991132688,0,0,0,0,0
991336038,0,0,0,0,0
991534937,0,0,0,0,0
991733849,0,0,0,0,0
991932835,0,0,0,0,0
992131761,0,0,0,0,0
992330629,0,0,0,0,0
992534518,0,0,0,0,0
992733453,0,0,0,0,0
992932310,0,0,0,0,0
993131241,0,0,0,0,0
993330138,0,0,0,0,0
993534164,0,0,0,0,0
993732954,0,0,0,0,0
993931892,0,0,0,0,0
994135829,0,0,0,0,0
994334690,0,0,0,0,0
994533698,0,0,0,0,0
994732499,0,0,0,0,0
994931476,0,0,0,0,0
995130405,0,0,0,0,0
995334300,0,0,0,0,0
995533240,0,0,0,0,0
995732073,0,0,0,0,0
995931031,0,0,0,0,0
996129957,0,0,0,0,0
996333797,0,0,0,0,0
996532827,0,0,0,0,0
996736636,0,0,0,0,0
996935578,0,0,0,0,0
997134493,0,0,0,0,0
997333459,0,0,0,0,0
997532284,0,0,0,0,0
997731254,0,0,0,0,0
997930153,0,0,0,0,0
998134031,0,0,0,0,0
998333012,0,0,0,0,0
998531910,0,0,0,0,0
998730849,0,0,0,0,0
998929731,0,0,0,0,0
999133606,0,0,0,0,0
999332495,0,0,0,0,0
999536399,0,0,0,0,0
999735324,0,0,0,0,0
999934261,0,0,0,0,0
1000133243,0,0,0,0,0
1000332223,0,0,0,0,0
1000531192,0,0,0,0,0
1000730132,0,0,0,0,0
1000934062,0,0,0,0,0
1001133013,0,0,0,0,0
1001331964,0,0,0,0,0
1001530938,0,0,0,0,0
1001729990,0,0,0,0,0
1001933835,0,0,0,0,0
1002132840,0,0,0,0,0
1002331230,0,0,0,0,0
1002535628,0,0,0,0,0
1002734040,0,0,0,0,0
1002932914,0,0,0,0,0
1003131872,0,0,0,0,0
1003330702,0,0,0,0,0
1003529660,0,0,0,0,0
1003733573,0,0,0,0,0
1003932507,0,0,0,0,0
1004131378,0,0,0,0,0
1004330291,0,0,0,0,0
1004534231,0,0,0,0,0
1004733149,0,0,0,0,0
1004932143,0,0,0,0,0
1005135938,0,0,0,0,0
1005334867,0,0,0,0,0
1005533822,0,0,0,0,0
1005732738,0,0,0,0,0
1005931659,0,0,0,0,0
1006130544,0,0,0,0,0
1006329410,0,0,0,0,0
1006533332,0,0,0,0,0
1006732260,0,0,0,0,0
1006931141,0,0,0,0,0
1007135042,0,0,0,0,0
1007333993,0,0,0,0,0
1007532908,0,0,0,0,0
1007731819,0,0,0,0,0
1007935707,0,0,0,0,0
1008134643,0,0,0,0,0
1008333533,0,0,0,0,0
1008532473,0,0,0,0,0
1008731332,0,0,0,0,0
1008930269,0,0,0,0,0
1009129252,0,0,0,0,0
1009333077,0,0,0,0,0
1009532097,0,0,0,0,0
1009731007,0,0,0,0,0
1009934875,0,0,0,0,0
1010133784,0,0,0,0,0
1010332669,0,0,0,0,0
1010531584,0,0,0,0,0
1010730484,0,0,0,0,0
1010934426,0,0,0,0,0
1011133290,0,0,0,0,0
1011332329,0,0,0,0,0
1011531279,0,0,0,0,0
1011730277,0,0,0,0,0
1011929235,0,0,0,0,0
1012133112,0,0,0,0,0
1012332108,0,0,0,0,0
1012531122,0,0,0,0,0
1012734950,0,0,0,0,0
1012933860,0,0,0,0,0
1013132862,0,0,0,0,0
1013331915,0,0,0,0,0
1013535230,0,0,0,0,0
1013734140,0,0,0,0,0
1013933058,0,0,0,0,0
1014131968,0,0,0,0,0
1014330916,0,0,0,0,0
1014529847,0,0,0,0,0
1014728755,0,0,0,0,0
1014932669,0,0,0,0,0
1015131633,0,0,0,0,0
1015335445,0,0,0,0,0
1015534366,0,0,0,0,0
1015733257,0,0,0,0,0
1015932170,0,0,0,0,0
1016131159,0,0,0,0,0
1016335083,0,0,0,0,0
1016533929,0,0,0,0,0
1016732879,0,0,0,0,0
1016931823,0,0,0,0,0
1017130663,0,0,0,0,0
1017329582,0,0,0,0,0
1017533552,0,0,0,0,0
1017732412,0,0,0,0,0
1017936328,0,0,0,0,0
1018135194,0,0,0,0,0
1018334152,0,0,0,0,0
1018533117,0,0,0,0,0
1018732001,0,0,0,0,0
1018930912,0,0,0,0,0
1019134802,0,0,0,0,0
1019333710,0,0,0,0,0
1019532559,0,0,0,0,0
1019731512,0,0,0,0,0
1019930481,0,0,0,0,0
1020129336,0,0,0,0,0
1020333217,0,0,0,0,0
1020532160,0,0,0,0,0
1020736067,0,0,0,0,0
1020935007,0,0,0,0,0
1021133959,0,0,0,0,0
1021332818,0,0,0,0,0
1021531768,0,0,0,0,0
1021730597,0,0,0,0,0
1021934526,0,0,0,0,0
1022133484,0,0,0,0,0
1022332360,0,0,0,0,0
1022531334,0,0,0,0,0
1022730329,0,0,0,0,0
1022929325,0,0,0,0,0
1023133211,0,0,0,0,0
1023332165,0,0,0,0,0
1023536050,0,0,0,0,0
1023735026,0,0,0,0,0
1023934050,0,0,0,0,0
1024133017,0,0,0,0,0
1024331926,0,0,0,0,0
1024530431,0,0,0,0,0
1024734750,0,0,0,0,0
1024933205,0,0,0,0,0
1025132172,0,0,0,0,0
1025331081,0,0,0,0,0
1025530036,0,0,0,0,0
1025733925,0,0,0,0,0
1025932788,0,0,0,0,0
1026136626,0,0,0,0,0
1026335653,0,0,0,0,0
1026534504,0,0,0,0,0
1026733407,0,0,0,0,0
1026932411,0,0,0,0,0
1027131240,0,0,0,0,0
1027330160,0,0,0,0,0
1027534050,0,0,0,0,0
1027732970,0,0,0,0,0
1027931884,0,0,0,0,0
1028130824,0,0,0,0,0
1028329769,0,0,0,0,0
1028533626,0,0,0,0,0
1028732524,0,0,0,0,0
1028936448,0,0,0,0,0
1029135400,0,0,0,0,0
1029334230,0,0,0,0,0
1029533208,0,0,0,0,0
1029732177,0,0,0,0,0
1029931054,0,0,0,0,0
1030129931,0,0,0,0,0
1030333897,0,0,0,0,0
1030532756,0,0,0,0,0
1030731681,0,0,0,0,0
1030930643,0,0,0,0,0
1031134467,0,0,0,0,0
1031333411,0,0,0,0,0
1031532299,0,0,0,0,0
1031736242,0,0,0,0,0
1031935150,0,0,0,0,0
1032134096,0,0,0,0,0
1032333022,0,0,0,0,0
1032531884,0,0,0,0,0
1032730849,0,0,0,0,0
1032929735,0,0,0,0,0
1033133578,0,0,0,0,0
1033332569,0,0,0,0,0
1033531514,0,0,0,0,0
1033730510,0,0,0,0,0
1033934341,0,0,0,0,0
1034133314,0,0,0,0,0
1034332289,0,0,0,0,0
1034536211,0,0,0,0,0
1034735148,0,0,0,0,0
1034934110,0,0,0,0,0
1035133091,0,0,0,0,0
1035332134,0,0,0,0,0
1035531115,0,0,0,0,0
1035729480,0,0,0,0,0
1035933436,0,0,0,0,0
1036132313,0,0,0,0,0
1036331236,0,0,0,0,0
1036530154,0,0,0,0,0
1036734109,0,0,0,0,0
1036932990,0,0,0,0,0
1037131876,0,0,0,0,0
1037335829,0,0,0,0,0
1037534744,0,0,0,0,0
1037733554,0,0,0,0,0
1037932540,0,0,0,0,0
1038131429,0,0,0,0,0
1038330408,0,0,0,0,0
1038529245,0,0,0,0,0
1038733136,0,0,0,0,0
1038932117,0,0,0,0,0
1039136036,0,0,0,0,0
1039334868,0,0,0,0,0
1039533857,0,0,0,0,0
1039732774,0,0,0,0,0
1039931732,0,0,0,0,0
1040130566,0,0,0,0,0
1040334472,0,0,0,0,0
1040533325,0,0,0,0,0
1040732308,0,0,0,0,0
1040931171,0,0,0,0,0
1041130182,0,0,0,0,0
1041329042,0,0,0,0,0
1041532944,0,0,0,0,0
1041731871,0,0,0,0,0
1041930811,0,0,0,0,0
1042134651,0,0,0,0,0
1042333575,0,0,0,0,0
1042532468,0,0,0,0,0
1042731374,0,0,0,0,0
1042935331,0,0,0,0,0
1043134232,0,0,0,0,0
1043333088,0,0,0,0,0
1043532102,0,0,0,0,0
1043731030,0,0,0,0,0
1043929995,0,0,0,0,0
1044128836,0,0,0,0,0
1044332701,0,0,0,0,0
1044531656,0,0,0,0,0
1044735595,0,0,0,0,0
1044934447,0,0,0,0,0
1045133409,0,0,0,0,0
1045332479,0,0,0,0,0
1045531408,0,0,0,0,0
1045730416,0,0,0,0,0
1045934219,0,0,0,0,0
1046133286,0,0,0,0,0
1046332227,0,0,0,0,0
1046531193,0,0,0,0,0
1046730143,0,0,0,0,0
1046928601,0,0,0,0,0
1047135225,0,0,0,0,0
1047331384,0,0,0,0,0
1047535274,0,0,0,0,0
1047734268,0,0,0,0,0
1047933196,0,0,0,0,0
1048132035,0,0,0,0,0
1048331003,0,0,0,0,0
1048534844,0,0,0,0,0
1048733762,0,0,0,0,0
1048932663,0,0,0,0,0
1049131599,0,0,0,0,0
1049330577,0,0,0,0,0
1049529547,0,0,0,0,0
1049733296,0,0,0,0,0
1049932245,0,0,0,0,0
1050131198,0,0,0,0,0
1050335077,0,0,0,0,0
1050534036,0,0,0,0,0
1050732907,0,0,0,0,0
1050931831,0,0,0,0,0
1051130684,0,0,0,0,0
1051334711,0,0,0,0,0
1051533551,0,0,0,0,0
1051732466,0,0,0,0,0
1051931439,0,0,0,0,0
1052130345,0,0,0,0,0
1052329259,0,0,0,0,0
1052533179,0,0,0,0,0
1052732007,0,0,0,0,0
1052935881,0,0,0,0,0
1053134876,0,0,0,0,0
1053333772,0,0,0,0,0
1053532640,0,0,0,0,0
1053731640,0,0,0,0,0
1053930557,0,0,0,0,0
1054129475,0,0,0,0,0
1054333304,0,0,0,0,0
1054532258,0,0,0,0,0
1054731204,0,0,0,0,0
1054930110,0,0,0,0,0
1055133996,0,0,0,0,0
1055332929,0,0,0,0,0
1055536830,0,0,0,0,0
1055735669,0,0,0,0,0
1055934597,0,0,0,0,0
1056133594,0,0,0,0,0
1056332543,0,0,0,0,0
1056531547,0,0,0,0,0
1056730561,0,0,0,0,0
1056934366,0,0,0,0,0
1057133387,0,0,0,0,0
1057332314,0,0,0,0,0
1057531364,0,0,0,0,0
1057730366,0,0,0,0,0
1057931502,0,0,0,0,0
1058133215,0,0,0,0,0
1058331612,0,0,0,0,0
1058536077,0,0,0,0,0
1058734408,0,0,0,0,0
1058933324,0,0,0,0,0
1059132241,0,0,0,0,0
1059331202,0,0,0,0,0
1059530063,0,0,0,0,0
1059733958,0,0,0,0,0
1059932933,0,0,0,0,0
1060131805,0,0,0,0,0
1060330679,0,0,0,0,0
1060534597,0,0,0,0,0
1060733552,0,0,0,0,0
1060932468,0,0,0,0,0
1061136374,0,0,0,0,0
1061335293,0,0,0,0,0
1061534260,0,0,0,0,0
1061733091,0,0,0,0,0
1061932004,0,0,0,0,0
1062130942,0,0,0,0,0
1062329815,0,0,0,0,0
1062533815,0,0,0,0,0
1062732695,0,0,0,0,0
1062931658,0,0,0,0,0
1063130548,0,0,0,0,0
1063334420,0,0,0,0,0
1063533333,0,0,0,0,0
1063732253,0,0,0,0,0
1063936154,0,0,0,0,0
1064135108,0,0,0,0,0
1064333981,0,0,0,0,0
1064532874,0,0,0,0,0
1064731799,0,0,0,0,0
1064930780,0,0,0,0,0
1065129670,0,0,0,0,0
1065333532,0,0,0,0,0
1065532403,0,0,0,0,0
1065731384,0,0,0,0,0
1065930332,0,0,0,0,0
1066134127,0,0,0,0,0
1066333109,0,0,0,0,0
1066532028,0,0,0,0,0
1066735960,0,0,0,0,0
1066934850,0,0,0,0,0
1067133698,0,0,0,0,0
1067332698,0,0,0,0,0
1067531782,0,0,0,0,0
1067730736,0,0,0,0,0
1067929698,0,0,0,0,0
1068133480,0,0,0,0,0
1068332552,0,0,0,0,0
1068531513,0,0,0,0,0
1068730466,0,0,0,0,0
1068934321,0,0,0,0,0
1069130598,0,0,0,0,0
1069332306,0,0,0,0,0
1069536238,0,0,0,0,0
1069735177,0,0,0,0,0
1069933525,0,0,0,0,0
1070132460,0,0,0,0,0
1070331357,0,0,0,0,0
1070530252,0,0,0,0,0
1070729183,0,0,0,0,0
1070933104,0,0,0,0,0
1071131983,0,0,0,0,0
1071330914,0,0,0,0,0
1071534817,0,0,0,0,0
1071733741,0,0,0,0,0
1071932666,0,0,0,0,0
1072131525,0,0,0,0,0
1072335436,0,0,0,0,0
1072534403,0,0,0,0,0
1072733254,0,0,0,0,0
1072932209,0,0,0,0,0
1073131176,0,0,0,0,0
1073329997,0,0,0,0,0
1073529031,0,0,0,0,0
1073732851,0,0,0,0,0
1073931778,0,0,0,0,0
1074135633,0,0,0,0,0
1074334622,0,0,0,0,0
1074533566,0,0,0,0,0
1074732447,0,0,0,0,0
1074931386,0,0,0,0,0
1075130296,0,0,0,0,0
1075334276,0,0,0,0,0
1075533152,0,0,0,0,0
1075731996,0,0,0,0,0
1075930890,0,0,0,0,0
1076129797,0,0,0,0,0
1076328824,0,0,0,0,0
1076532650,0,0,0,0,0
1076731594,0,0,0,0,0
1076935550,0,0,0,0,0
1077134366,0,0,0,0,0
1077333315,0,0,0,0,0
1077532231,0,0,0,0,0
1077731129,0,0,0,0,0
1077935039,0,0,0,0,0
1078133970,0,0,0,0,0
1078332858,0,0,0,0,0
1078531939,0,0,0,0,0
1078730888,0,0,0,0,0
1078929859,0,0,0,0,0
1079133675,0,0,0,0,0
1079332713,0,0,0,0,0
1079531718,0,0,0,0,0
1079735558,0,0,0,0,0
1079934541,0,0,0,0,0
1080133447,0,0,0,0,0
1080331996,0,0,0,0,0
1080530907,0,0,0,0,0
1080734844,0,0,0,0,0
1080933751,0,0,0,0,0
1081132633,0,0,0,0,0
1081331602,0,0,0,0,0
1081530512,0,0,0,0,0
1081729437,0,0,0,0,0
1081933300,0,0,0,0,0
1082132260,0,0,0,0,0
1082336137,0,0,0,0,0
1082535065,0,0,0,0,0
1082733929,0,0,0,0,0
1082932878,0,0,0,0,0
1083131752,0,0,0,0,0
1083330691,0,0,0,0,0
1083534575,0,0,0,0,0
1083733582,0,0,0,0,0
1083932412,0,0,0,0,0
1084131358,0,0,0,0,0
1084330293,0,0,0,0,0
1084534140,0,0,0,0,0
1084733065,0,0,0,0,0
1084932002,0,0,0,0,0
1085135839,0,0,0,0,0
1085334818,0,0,0,0,0
1085533741,0,0,0,0,0
1085732603,0,0,0,0,0
1085931596,0,0,0,0,0
1086130520,0,0,0,0,0
1086334399,0,0,0,0,0
1086533345,0,0,0,0,0
1086732218,0,0,0,0,0
1086931219,0,0,0,0,0
1087130089,0,0,0,0,0
1087333902,0,0,0,0,0
1087532871,0,0,0,0,0
1087731842,0,0,0,0,0
1087935719,0,0,0,0,0
1088134582,0,0,0,0,0
1088333571,0,0,0,0,0
1088532423,0,0,0,0,0
1088731358,0,0,0,0,0
1088930307,0,0,0,0,0
1089134149,0,0,0,0,0
1089333108,0,0,0,0,0
1089532043,0,0,0,0,0
1089731008,0,0,0,0,0
1089929985,0,0,0,0,0
1090133919,0,0,0,0,0
1090332894,0,0,0,0,0
1090531891,0,0,0,0,0
1090735679,0,0,0,0,0
1090934733,0,0,0,0,0
1091133680,0,0,0,0,0
1091332614,0,0,0,0,0
1091531189,0,0,0,0,0
1091732694,0,0,0,0,0
1091934547,0,0,0,0,0
1092132905,0,0,0,0,0
1092331799,0,0,0,0,0
1092530698,0,0,0,0,0
1092734624,0,0,0,0,0
1092933520,0,0,0,0,0
1093132497,0,0,0,0,0
1093336323,0,0,0,0,0
1093535273,0,0,0,0,0
1093734214,0,0,0,0,0
1093933096,0,0,0,0,0
1094132002,0,0,0,0,0
1094330938,0,0,0,0,0
1094529857,0,0,0,0,0
1094728760,0,0,0,0,0
1094932624,0,0,0,0,0
1095131576,0,0,0,0,0
1095330548,0,0,0,0,0
1095534378,0,0,0,0,0
1095733290,0,0,0,0,0
1095932270,0,0,0,0,0
1096136230,0,0,0,0,0
1096335041,0,0,0,0,0
1096533956,0,0,0,0,0
1096732920,0,0,0,0,0
1096931790,0,0,0,0,0
1097130795,0,0,0,0,0
1097329611,0,0,0,0,0
1097533513,0,0,0,0,0
1097732481,0,0,0,0,0
1097931417,0,0,0,0,0
1098130297,0,0,0,0,0
1098334170,0,0,0,0,0
1098533176,0,0,0,0,0
1098732060,0,0,0,0,0
1098935912,0,0,0,0,0
1099134895,0,0,0,0,0
1099333742,0,0,0,0,0
1099532743,0,0,0,0,0
1099731630,0,0,0,0,0
1099930523,0,0,0,0,0
1100129430,0,0,0,0,0
1100333315,0,0,0,0,0
1100532259,0,0,0,0,0
1100731224,0,0,0,0,0
1100935052,0,0,0,0,0
1101134068,0,0,0,0,0
1101333029,0,0,0,0,0
1101532078,0,0,0,0,0
1101735862,0,0,0,0,0
1101934872,0,0,0,0,0
1102133844,0,0,0,0,0
1102332878,0,0,0,0,0
1102531816,0,0,0,0,0
1102730781,0,0,0,0,0
1102929184,0,0,0,0,0
1103133134,0,0,0,0,0
1103331987,0,0,0,0,0
1103530916,0,0,0,0,0
1103734844,0,0,0,0,0
1103933838,0,0,0,0,0
1104132732,0,0,0,0,0
1104331685,0,0,0,0,0
1104530554,0,0,0,0,0
1104734492,0,0,0,0,0
1104933361,0,0,0,0,0
1105132238,0,0,0,0,0
1105331241,0,0,0,0,0
1105530142,0,0,0,0,0
1105729050,0,0,0,0,0
1105932941,0,0,0,0,0
1106131788,0,0,0,0,0
1106330765,0,0,0,0,0
1106534728,0,0,0,0,0
1106733587,0,0,0,0,0
1106932524,0,0,0,0,0
1107131381,0,0,0,0,0
1107335344,0,0,0,0,0
1107534265,0,0,0,0,0
1107733095,0,0,0,0,0
1107932078,0,0,0,0,0
1108130975,0,0,0,0,0
1108329923,0,0,0,0,0
1108528847,0,0,0,0,0
1108732722,0,0,0,0,0
1108931634,0,0,0,0,0
1109135562,0,0,0,0,0
1109334441,0,0,0,0,0
1109533317,0,0,0,0,0
1109732230,0,0,0,0,0
1109931173,0,0,0,0,0
1110130130,0,0,0,0,0
1110334004,0,0,0,0,0
1110532972,0,0,0,0,0
1110731789,0,0,0,0,0
1110930765,0,0,0,0,0
1111129670,0,0,0,0,0
1111333589,0,0,0,0,0
1111532459,0,0,0,0,0
1111731457,0,0,0,0,0
1111935316,0,0,0,0,0
1112134291,0,0,0,0,0
1112333265,0,0,0,0,0
1112532250,0,0,0,0,0
1112731211,0,0,0,0,0
1112935098,0,0,0,0,0
1113134092,0,0,0,0,0
1113333063,0,0,0,0,0
1113532037,0,0,0,0,0
1113730993,0,0,0,0,0
1113929444,0,0,0,0,0
1114128412,0,0,0,0,0
1114332806,0,0,0,0,0
1114531199,0,0,0,0,0
1114735667,0,0,0,0,0
1114934030,0,0,0,0,0
1115132941,0,0,0,0,0
1115331895,0,0,0,0,0
1115530810,0,0,0,0,0
1115734658,0,0,0,0,0
1115933541,0,0,0,0,0
1116132478,0,0,0,0,0
1116331480,0,0,0,0,0
1116530296,0,0,0,0,0
1116729250,0,0,0,0,0
1116933106,0,0,0,0,0
1117132092,0,0,0,0,0
1117335921,0,0,0,0,0
1117534862,0,0,0,0,0
1117733841,0,0,0,0,0
1117932727,0,0,0,0,0
1118131653,0,0,0,0,0
1118330633,0,0,0,0,0
1118534413,0,0,0,0,0
1118733426,0,0,0,0,0
1118932303,0,0,0,0,0
1119131262,0,0,0,0,0
1119330137,0,0,0,0,0
1119534083,0,0,0,0,0
1119732924,0,0,0,0,0
1119931937,0,0,0,0,0
1120135743,0,0,0,0,0
1120334680,0,0,0,0,0
1120533605,0,0,0,0,0
1120732561,0,0,0,0,0
1120931405,0,0,0,0,0
1121130400,0,0,0,0,0
1121334280,0,0,0,0,0
1121533135,0,0,0,0,0
